POPULATION,AREA,CAPACITY,Min_Temp_C,Max_Temp_C,Unemployment_Rate,OCCUPANCY_Rate
7790,1.4,1466,3.3,7.6,5.0,0.8819918144611187
34635,3.7,124,3.3,7.6,5.0,1.0
29180,2.8,76,3.3,7.6,5.0,0.9078947368421053
27870,7.4,362,3.3,7.6,5.0,0.8701657458563536
34650,14.9,28,3.3,7.6,5.0,0.8571428571428571
26550,9.6,460,3.3,7.6,5.0,0.9282608695652174
21000,3.1,177,3.3,7.6,5.0,1.0
16310,1.4,90,3.3,7.6,5.0,1.2333333333333334
16615,3.1,89,3.3,7.6,5.0,0.9887640449438202
16310,1.4,512,3.3,7.6,5.0,0.98046875
43365,7.6,42,3.3,7.6,5.0,0.8333333333333334
18500,1.5,181,3.3,7.6,5.0,0.9668508287292817
21075,2.2,56,3.3,7.6,5.0,1.0
28345,1.4,124,3.3,7.6,5.0,0.9919354838709677
20840,2.6,97,3.3,7.6,5.0,1.0
16310,1.4,51,3.3,7.6,5.0,1.0
43365,7.6,50,3.3,7.6,5.0,1.0
17955,7.3,40,3.3,7.6,5.0,0.975
15005,2.9,33,3.3,7.6,5.0,0.9393939393939394
17825,0.4,16,3.3,7.6,5.0,0.875
28345,1.4,63,3.3,7.6,5.0,0.9682539682539683
28345,1.4,45,3.3,7.6,5.0,1.0
14685,5.9,70,3.3,7.6,5.0,1.0
10010,0.6,100,3.3,7.6,5.0,1.0
17050,3.6,90,3.3,7.6,5.0,1.0
34365,3.7,30,3.3,7.6,5.0,1.0
17050,3.6,377,3.3,7.6,5.0,0.9655172413793104
21000,3.1,88,3.3,7.6,5.0,0.9545454545454546
9855,1.5,45,3.3,7.6,5.0,0.9555555555555556
11565,1.7,40,3.3,7.6,5.0,1.0
13985,1.7,91,3.3,7.6,5.0,0.978021978021978
13735,1.4,12,3.3,7.6,5.0,1.0
25640,9.6,22,3.3,7.6,5.0,0.9545454545454546
26550,6.9,40,3.3,7.6,5.0,1.0
28345,1.4,44,3.3,7.6,5.0,0.9545454545454546
16425,4.1,30,3.3,7.6,5.0,1.0
17825,0.4,66,3.3,7.6,5.0,0.9848484848484849
16310,1.4,50,3.3,7.6,5.0,0.98
16310,1.4,470,3.3,7.6,5.0,0.8702127659574468
14015,2.6,103,3.3,7.6,5.0,0.9805825242718447
21000,3.1,64,3.3,7.6,5.0,0.953125
16310,1.4,120,3.3,7.6,5.0,1.0
16310,1.4,363,3.3,7.6,5.0,0.9944903581267218
14075,1.7,60,3.3,7.6,5.0,1.0
10140,3.4,45,3.3,7.6,5.0,1.0
7790,1.4,72,3.3,7.6,5.0,1.0
29180,2.8,27,3.3,7.6,5.0,0.8148148148148148
28345,1.4,35,3.3,7.6,5.0,1.0
25640,9.6,106,3.3,7.6,5.0,0.9811320754716981
18500,1.5,40,3.3,7.6,5.0,1.0
29180,2.8,25,3.3,7.6,5.0,0.92
20635,4.6,62,3.3,7.6,5.0,1.0
29180,2.8,50,3.3,7.6,5.0,1.0
32790,4.6,53,3.3,7.6,5.0,1.0
24775,7.4,51,3.3,7.6,5.0,0.9803921568627451
7790,1.4,1466,2.2,11.8,5.0,0.8772169167803547
34635,3.7,124,2.2,11.8,5.0,1.0
29180,2.8,76,2.2,11.8,5.0,0.9078947368421053
27870,7.4,362,2.2,11.8,5.0,0.8729281767955801
34650,14.9,28,2.2,11.8,5.0,0.8571428571428571
26550,9.6,460,2.2,11.8,5.0,0.9239130434782609
21000,3.1,177,2.2,11.8,5.0,1.0
16310,1.4,90,2.2,11.8,5.0,1.2333333333333334
16615,3.1,89,2.2,11.8,5.0,1.0
16310,1.4,512,2.2,11.8,5.0,0.9921875
43365,7.6,42,2.2,11.8,5.0,0.8333333333333334
18500,1.5,181,2.2,11.8,5.0,0.9613259668508287
21075,2.2,56,2.2,11.8,5.0,1.0
28345,1.4,124,2.2,11.8,5.0,0.9919354838709677
20840,2.6,97,2.2,11.8,5.0,0.9896907216494846
16310,1.4,51,2.2,11.8,5.0,1.0
43365,7.6,50,2.2,11.8,5.0,1.0
17955,7.3,40,2.2,11.8,5.0,0.975
15005,2.9,33,2.2,11.8,5.0,0.9696969696969697
17825,0.4,16,2.2,11.8,5.0,0.875
28345,1.4,63,2.2,11.8,5.0,0.9682539682539683
28345,1.4,45,2.2,11.8,5.0,1.0
14685,5.9,70,2.2,11.8,5.0,1.0
10010,0.6,100,2.2,11.8,5.0,0.99
17050,3.6,90,2.2,11.8,5.0,0.9888888888888889
34365,3.7,30,2.2,11.8,5.0,0.9666666666666667
17050,3.6,377,2.2,11.8,5.0,0.9442970822281167
21000,3.1,88,2.2,11.8,5.0,0.9545454545454546
9855,1.5,45,2.2,11.8,5.0,1.0
11565,1.7,40,2.2,11.8,5.0,1.0
13985,1.7,91,2.2,11.8,5.0,0.978021978021978
13735,1.4,12,2.2,11.8,5.0,1.0
25640,9.6,22,2.2,11.8,5.0,0.9545454545454546
26550,6.9,40,2.2,11.8,5.0,0.975
28345,1.4,44,2.2,11.8,5.0,0.9772727272727273
16425,4.1,30,2.2,11.8,5.0,1.0
17825,0.4,66,2.2,11.8,5.0,1.0
16310,1.4,50,2.2,11.8,5.0,1.0
16310,1.4,470,2.2,11.8,5.0,0.8638297872340426
14015,2.6,103,2.2,11.8,5.0,0.970873786407767
21000,3.1,64,2.2,11.8,5.0,1.0
16310,1.4,120,2.2,11.8,5.0,1.0
16310,1.4,363,2.2,11.8,5.0,0.9944903581267218
14075,1.7,60,2.2,11.8,5.0,1.0
10140,3.4,45,2.2,11.8,5.0,1.0
7790,1.4,72,2.2,11.8,5.0,1.0
29180,2.8,27,2.2,11.8,5.0,0.8148148148148148
28345,1.4,35,2.2,11.8,5.0,1.0
25640,9.6,106,2.2,11.8,5.0,0.9811320754716981
18500,1.5,40,2.2,11.8,5.0,1.0
29180,2.8,25,2.2,11.8,5.0,0.92
20635,4.6,62,2.2,11.8,5.0,1.0
29180,2.8,50,2.2,11.8,5.0,1.0
32790,4.6,53,2.2,11.8,5.0,1.0
24775,7.4,51,2.2,11.8,5.0,0.9607843137254902
7790,1.4,1466,-5.2,2.2,5.0,0.888130968622101
34635,3.7,124,-5.2,2.2,5.0,1.0
29180,2.8,76,-5.2,2.2,5.0,0.9078947368421053
27870,7.4,362,-5.2,2.2,5.0,0.8729281767955801
34650,14.9,28,-5.2,2.2,5.0,0.8571428571428571
26550,9.6,460,-5.2,2.2,5.0,0.9239130434782609
21000,3.1,177,-5.2,2.2,5.0,1.0
16310,1.4,90,-5.2,2.2,5.0,1.2333333333333334
16615,3.1,89,-5.2,2.2,5.0,1.0
16310,1.4,512,-5.2,2.2,5.0,0.974609375
43365,7.6,42,-5.2,2.2,5.0,0.8333333333333334
18500,1.5,181,-5.2,2.2,5.0,0.9834254143646409
21075,2.2,56,-5.2,2.2,5.0,1.0
28345,1.4,124,-5.2,2.2,5.0,0.9838709677419355
20840,2.6,97,-5.2,2.2,5.0,1.0
16310,1.4,51,-5.2,2.2,5.0,1.0
43365,7.6,50,-5.2,2.2,5.0,1.0
17955,7.3,40,-5.2,2.2,5.0,1.0
15005,2.9,33,-5.2,2.2,5.0,0.9696969696969697
17825,0.4,16,-5.2,2.2,5.0,0.875
28345,1.4,63,-5.2,2.2,5.0,0.9682539682539683
28345,1.4,45,-5.2,2.2,5.0,1.0
14685,5.9,70,-5.2,2.2,5.0,1.0
10010,0.6,100,-5.2,2.2,5.0,0.98
17050,3.6,90,-5.2,2.2,5.0,0.9888888888888889
34365,3.7,30,-5.2,2.2,5.0,1.0
17050,3.6,377,-5.2,2.2,5.0,0.9602122015915119
21000,3.1,88,-5.2,2.2,5.0,0.9545454545454546
9855,1.5,45,-5.2,2.2,5.0,1.0
11565,1.7,40,-5.2,2.2,5.0,1.0
13985,1.7,91,-5.2,2.2,5.0,0.978021978021978
13735,1.4,12,-5.2,2.2,5.0,1.0
25640,9.6,22,-5.2,2.2,5.0,0.9545454545454546
26550,6.9,40,-5.2,2.2,5.0,1.0
28345,1.4,44,-5.2,2.2,5.0,1.0
16425,4.1,30,-5.2,2.2,5.0,1.0
17825,0.4,66,-5.2,2.2,5.0,1.0
16310,1.4,50,-5.2,2.2,5.0,0.98
16310,1.4,470,-5.2,2.2,5.0,0.8659574468085106
14015,2.6,103,-5.2,2.2,5.0,0.9805825242718447
21000,3.1,64,-5.2,2.2,5.0,0.96875
16310,1.4,120,-5.2,2.2,5.0,1.0
16310,1.4,363,-5.2,2.2,5.0,0.9944903581267218
14075,1.7,60,-5.2,2.2,5.0,1.0
10140,3.4,45,-5.2,2.2,5.0,1.0
7790,1.4,72,-5.2,2.2,5.0,1.0
29180,2.8,27,-5.2,2.2,5.0,0.8148148148148148
28345,1.4,35,-5.2,2.2,5.0,0.9714285714285714
25640,9.6,106,-5.2,2.2,5.0,0.9811320754716981
18500,1.5,40,-5.2,2.2,5.0,1.0
29180,2.8,25,-5.2,2.2,5.0,0.92
20635,4.6,62,-5.2,2.2,5.0,0.9838709677419355
29180,2.8,50,-5.2,2.2,5.0,1.0
32790,4.6,53,-5.2,2.2,5.0,1.0
24775,7.4,51,-5.2,2.2,5.0,0.9607843137254902
7790,1.4,1466,-4.5,2.5,5.0,0.8847203274215553
34635,3.7,124,-4.5,2.5,5.0,0.967741935483871
29180,2.8,76,-4.5,2.5,5.0,0.9078947368421053
27870,7.4,362,-4.5,2.5,5.0,0.8729281767955801
34650,14.9,28,-4.5,2.5,5.0,0.8214285714285714
26550,9.6,460,-4.5,2.5,5.0,0.9239130434782609
21000,3.1,171,-4.5,2.5,5.0,1.0
16310,1.4,90,-4.5,2.5,5.0,1.2333333333333334
16615,3.1,89,-4.5,2.5,5.0,1.0
16310,1.4,512,-4.5,2.5,5.0,0.9921875
43365,7.6,42,-4.5,2.5,5.0,0.8571428571428571
18500,1.5,181,-4.5,2.5,5.0,0.9723756906077348
21075,2.2,56,-4.5,2.5,5.0,0.9821428571428571
28345,1.4,124,-4.5,2.5,5.0,0.9758064516129032
20840,2.6,97,-4.5,2.5,5.0,0.9896907216494846
16310,1.4,51,-4.5,2.5,5.0,0.9803921568627451
43365,7.6,50,-4.5,2.5,5.0,1.0
17955,7.3,40,-4.5,2.5,5.0,0.975
15005,2.9,33,-4.5,2.5,5.0,0.9393939393939394
17825,0.4,16,-4.5,2.5,5.0,0.875
28345,1.4,63,-4.5,2.5,5.0,0.9682539682539683
28345,1.4,45,-4.5,2.5,5.0,0.9777777777777777
14685,5.9,70,-4.5,2.5,5.0,1.0
10010,0.6,100,-4.5,2.5,5.0,0.98
17050,3.6,90,-4.5,2.5,5.0,0.9777777777777777
34365,3.7,30,-4.5,2.5,5.0,1.0
17050,3.6,377,-4.5,2.5,5.0,0.9602122015915119
21000,3.1,88,-4.5,2.5,5.0,0.9545454545454546
9855,1.5,45,-4.5,2.5,5.0,1.0
11565,1.7,40,-4.5,2.5,5.0,1.0
13985,1.7,91,-4.5,2.5,5.0,0.978021978021978
13735,1.4,12,-4.5,2.5,5.0,1.0
25640,9.6,22,-4.5,2.5,5.0,0.9545454545454546
26550,6.9,40,-4.5,2.5,5.0,1.0
28345,1.4,44,-4.5,2.5,5.0,1.0
16425,4.1,30,-4.5,2.5,5.0,1.0
17825,0.4,66,-4.5,2.5,5.0,1.0
16310,1.4,50,-4.5,2.5,5.0,1.0
16310,1.4,470,-4.5,2.5,5.0,0.8659574468085106
14015,2.6,103,-4.5,2.5,5.0,0.9805825242718447
21000,3.1,64,-4.5,2.5,5.0,1.0
16310,1.4,120,-4.5,2.5,5.0,1.0
16310,1.4,363,-4.5,2.5,5.0,0.9972451790633609
14075,1.7,60,-4.5,2.5,5.0,1.0
10140,3.4,45,-4.5,2.5,5.0,1.0
7790,1.4,72,-4.5,2.5,5.0,1.0
29180,2.8,27,-4.5,2.5,5.0,0.8148148148148148
28345,1.4,35,-4.5,2.5,5.0,0.9428571428571428
25640,9.6,106,-4.5,2.5,5.0,0.9811320754716981
18500,1.5,40,-4.5,2.5,5.0,1.0
29180,2.8,25,-4.5,2.5,5.0,0.92
20635,4.6,62,-4.5,2.5,5.0,1.0
29180,2.8,50,-4.5,2.5,5.0,0.96
32790,4.6,53,-4.5,2.5,5.0,1.0
24775,7.4,51,-4.5,2.5,5.0,0.9803921568627451
7790,1.4,1466,,,5.0,0.8874488403819918
34635,3.7,124,,,5.0,0.9919354838709677
29180,2.8,76,,,5.0,0.9078947368421053
27870,7.4,362,,,5.0,0.8729281767955801
34650,14.9,28,,,5.0,0.8571428571428571
26550,9.6,460,,,5.0,0.9282608695652174
21000,3.1,171,,,5.0,1.0
16310,1.4,90,,,5.0,1.2333333333333334
16615,3.1,89,,,5.0,1.0
16310,1.4,512,,,5.0,0.986328125
43365,7.6,42,,,5.0,0.8809523809523809
18500,1.5,181,,,5.0,0.9613259668508287
21075,2.2,56,,,5.0,1.0
28345,1.4,124,,,5.0,0.9838709677419355
20840,2.6,95,,,5.0,0.9894736842105263
16310,1.4,51,,,5.0,1.0
43365,7.6,50,,,5.0,1.0
17955,7.3,40,,,5.0,1.0
15005,2.9,33,,,5.0,0.9696969696969697
17825,0.4,16,,,5.0,0.875
28345,1.4,63,,,5.0,0.9682539682539683
28345,1.4,45,,,5.0,1.0
14685,5.9,70,,,5.0,1.0
10010,0.6,100,,,5.0,0.98
17050,3.6,90,,,5.0,0.9888888888888889
34365,3.7,30,,,5.0,0.9666666666666667
17050,3.6,377,,,5.0,0.9496021220159151
21000,3.1,88,,,5.0,0.9545454545454546
9855,1.5,45,,,5.0,1.0
11565,1.7,40,,,5.0,1.0
13985,1.7,91,,,5.0,0.978021978021978
13735,1.4,12,,,5.0,1.0
25640,9.6,22,,,5.0,0.9545454545454546
26550,6.9,40,,,5.0,1.0
28345,1.4,44,,,5.0,1.0
16425,4.1,30,,,5.0,1.0
17825,0.4,66,,,5.0,1.0
16310,1.4,50,,,5.0,1.0
16310,1.4,470,,,5.0,0.8659574468085106
14015,2.6,103,,,5.0,1.0
21000,3.1,64,,,5.0,1.0
16310,1.4,120,,,5.0,1.0
16310,1.4,363,,,5.0,0.9944903581267218
14075,1.7,60,,,5.0,1.0
10140,3.4,45,,,5.0,1.0
7790,1.4,72,,,5.0,1.0
29180,2.8,27,,,5.0,0.8148148148148148
28345,1.4,35,,,5.0,1.0
25640,9.6,106,,,5.0,0.9811320754716981
18500,1.5,40,,,5.0,1.0
29180,2.8,25,,,5.0,0.92
20635,4.6,62,,,5.0,1.0
29180,2.8,50,,,5.0,0.98
32790,4.6,53,,,5.0,1.0
24775,7.4,51,,,5.0,0.9803921568627451
7790,1.4,1466,2.4,4.7,5.0,0.8949522510231923
34635,3.7,124,2.4,4.7,5.0,1.0
29180,2.8,76,2.4,4.7,5.0,0.9078947368421053
27870,7.4,362,2.4,4.7,5.0,0.8812154696132597
34650,14.9,28,2.4,4.7,5.0,0.8928571428571429
26550,9.6,460,2.4,4.7,5.0,0.9347826086956522
21000,3.1,171,2.4,4.7,5.0,0.9941520467836257
16310,1.4,90,2.4,4.7,5.0,1.2333333333333334
16615,3.1,89,2.4,4.7,5.0,1.0
16310,1.4,512,2.4,4.7,5.0,0.96484375
43365,7.6,42,2.4,4.7,5.0,0.8571428571428571
18500,1.5,181,2.4,4.7,5.0,0.9723756906077348
21075,2.2,56,2.4,4.7,5.0,1.0
28345,1.4,124,2.4,4.7,5.0,0.9919354838709677
20840,2.6,95,2.4,4.7,5.0,1.0
16310,1.4,51,2.4,4.7,5.0,1.0
43365,7.6,50,2.4,4.7,5.0,1.0
17955,7.3,40,2.4,4.7,5.0,1.0
15005,2.9,33,2.4,4.7,5.0,0.9696969696969697
17825,0.4,16,2.4,4.7,5.0,0.875
28345,1.4,63,2.4,4.7,5.0,0.9682539682539683
28345,1.4,45,2.4,4.7,5.0,1.0
14685,5.9,70,2.4,4.7,5.0,0.9857142857142858
10010,0.6,100,2.4,4.7,5.0,0.98
17050,3.6,90,2.4,4.7,5.0,0.9888888888888889
34365,3.7,30,2.4,4.7,5.0,1.0
17050,3.6,377,2.4,4.7,5.0,0.9655172413793104
21000,3.1,88,2.4,4.7,5.0,0.9545454545454546
9855,1.5,45,2.4,4.7,5.0,1.0
11565,1.7,40,2.4,4.7,5.0,1.0
13985,1.7,91,2.4,4.7,5.0,0.978021978021978
13735,1.4,12,2.4,4.7,5.0,1.0
25640,9.6,22,2.4,4.7,5.0,1.0
26550,6.9,40,2.4,4.7,5.0,1.0
28345,1.4,44,2.4,4.7,5.0,1.0
16425,4.1,30,2.4,4.7,5.0,1.0
17825,0.4,66,2.4,4.7,5.0,1.0
16310,1.4,50,2.4,4.7,5.0,1.0
16310,1.4,470,2.4,4.7,5.0,0.8659574468085106
14015,2.6,103,2.4,4.7,5.0,1.0
21000,3.1,64,2.4,4.7,5.0,0.984375
16310,1.4,120,2.4,4.7,5.0,1.0
16310,1.4,363,2.4,4.7,5.0,0.9944903581267218
14075,1.7,60,2.4,4.7,5.0,1.0
10140,3.4,45,2.4,4.7,5.0,1.0
7790,1.4,72,2.4,4.7,5.0,0.9722222222222222
29180,2.8,27,2.4,4.7,5.0,0.8148148148148148
28345,1.4,35,2.4,4.7,5.0,1.0
25640,9.6,106,2.4,4.7,5.0,1.009433962264151
18500,1.5,40,2.4,4.7,5.0,1.0
29180,2.8,25,2.4,4.7,5.0,0.92
20635,4.6,62,2.4,4.7,5.0,1.0
29180,2.8,50,2.4,4.7,5.0,1.0
32790,4.6,53,2.4,4.7,5.0,1.0
24775,7.4,51,2.4,4.7,5.0,0.9803921568627451
7790,1.4,1466,-10.4,2.5,5.0,0.8935879945429741
34635,3.7,124,-10.4,2.5,5.0,0.9838709677419355
29180,2.8,76,-10.4,2.5,5.0,0.9078947368421053
27870,7.4,362,-10.4,2.5,5.0,0.8812154696132597
34650,14.9,28,-10.4,2.5,5.0,0.8928571428571429
26550,9.6,460,-10.4,2.5,5.0,0.9369565217391305
21000,3.1,171,-10.4,2.5,5.0,0.9883040935672515
16310,1.4,90,-10.4,2.5,5.0,1.2333333333333334
16615,3.1,89,-10.4,2.5,5.0,1.0
16310,1.4,512,-10.4,2.5,5.0,0.982421875
43365,7.6,42,-10.4,2.5,5.0,0.8809523809523809
18500,1.5,181,-10.4,2.5,5.0,0.9723756906077348
21075,2.2,56,-10.4,2.5,5.0,1.0
28345,1.4,124,-10.4,2.5,5.0,0.967741935483871
20840,2.6,95,-10.4,2.5,5.0,1.0
16310,1.4,51,-10.4,2.5,5.0,1.0
43365,7.6,50,-10.4,2.5,5.0,0.96
17955,7.3,40,-10.4,2.5,5.0,1.0
15005,2.9,33,-10.4,2.5,5.0,0.9696969696969697
17825,0.4,16,-10.4,2.5,5.0,0.875
28345,1.4,63,-10.4,2.5,5.0,0.9682539682539683
28345,1.4,45,-10.4,2.5,5.0,1.0
14685,5.9,70,-10.4,2.5,5.0,1.0
10010,0.6,100,-10.4,2.5,5.0,0.97
17050,3.6,90,-10.4,2.5,5.0,0.9777777777777777
34365,3.7,30,-10.4,2.5,5.0,1.0
17050,3.6,377,-10.4,2.5,5.0,0.9681697612732095
21000,3.1,88,-10.4,2.5,5.0,0.9545454545454546
9855,1.5,45,-10.4,2.5,5.0,1.0
11565,1.7,40,-10.4,2.5,5.0,1.0
13985,1.7,91,-10.4,2.5,5.0,0.967032967032967
13735,1.4,12,-10.4,2.5,5.0,1.0
25640,9.6,22,-10.4,2.5,5.0,1.0
26550,6.9,40,-10.4,2.5,5.0,0.975
28345,1.4,44,-10.4,2.5,5.0,0.9772727272727273
16425,4.1,30,-10.4,2.5,5.0,1.0
17825,0.4,66,-10.4,2.5,5.0,1.0
16310,1.4,50,-10.4,2.5,5.0,1.0
16310,1.4,470,-10.4,2.5,5.0,0.8659574468085106
14015,2.6,103,-10.4,2.5,5.0,1.0
21000,3.1,64,-10.4,2.5,5.0,1.0
16310,1.4,120,-10.4,2.5,5.0,1.0
16310,1.4,363,-10.4,2.5,5.0,0.9917355371900827
14075,1.7,60,-10.4,2.5,5.0,1.0
10140,3.4,45,-10.4,2.5,5.0,1.0
7790,1.4,72,-10.4,2.5,5.0,1.0
29180,2.8,27,-10.4,2.5,5.0,0.8148148148148148
28345,1.4,35,-10.4,2.5,5.0,1.0
25640,9.6,106,-10.4,2.5,5.0,1.009433962264151
18500,1.5,40,-10.4,2.5,5.0,0.975
29180,2.8,25,-10.4,2.5,5.0,0.92
20635,4.6,62,-10.4,2.5,5.0,1.0
29180,2.8,50,-10.4,2.5,5.0,1.0
32790,4.6,53,-10.4,2.5,5.0,1.0
24775,7.4,51,-10.4,2.5,5.0,0.9803921568627451
7790,1.4,1466,-13.6,-6.9,5.0,0.8908594815825375
34635,3.7,124,-13.6,-6.9,5.0,1.0
29180,2.8,76,-13.6,-6.9,5.0,0.9078947368421053
27870,7.4,362,-13.6,-6.9,5.0,0.8867403314917127
34650,14.9,28,-13.6,-6.9,5.0,0.8928571428571429
26550,9.6,460,-13.6,-6.9,5.0,0.9369565217391305
21000,3.1,171,-13.6,-6.9,5.0,0.9941520467836257
16310,1.4,90,-13.6,-6.9,5.0,1.211111111111111
16615,3.1,89,-13.6,-6.9,5.0,1.0
16310,1.4,512,-13.6,-6.9,5.0,0.98046875
43365,7.6,42,-13.6,-6.9,5.0,0.8809523809523809
18500,1.5,181,-13.6,-6.9,5.0,0.9558011049723757
21075,2.2,56,-13.6,-6.9,5.0,1.0
28345,1.4,124,-13.6,-6.9,5.0,0.9758064516129032
20840,2.6,95,-13.6,-6.9,5.0,1.0
16310,1.4,51,-13.6,-6.9,5.0,1.0
43365,7.6,50,-13.6,-6.9,5.0,0.98
17955,7.3,40,-13.6,-6.9,5.0,0.975
15005,2.9,33,-13.6,-6.9,5.0,0.9696969696969697
17825,0.4,16,-13.6,-6.9,5.0,0.875
28345,1.4,63,-13.6,-6.9,5.0,0.9682539682539683
28345,1.4,45,-13.6,-6.9,5.0,1.0
14685,5.9,70,-13.6,-6.9,5.0,1.0
10010,0.6,100,-13.6,-6.9,5.0,0.99
17050,3.6,90,-13.6,-6.9,5.0,1.0
34365,3.7,30,-13.6,-6.9,5.0,1.0
17050,3.6,377,-13.6,-6.9,5.0,0.9655172413793104
21000,3.1,88,-13.6,-6.9,5.0,0.9431818181818182
9855,1.5,45,-13.6,-6.9,5.0,0.9777777777777777
11565,1.7,40,-13.6,-6.9,5.0,1.0
13985,1.7,91,-13.6,-6.9,5.0,0.967032967032967
13735,1.4,12,-13.6,-6.9,5.0,1.0
25640,9.6,22,-13.6,-6.9,5.0,1.0
26550,6.9,40,-13.6,-6.9,5.0,1.0
28345,1.4,44,-13.6,-6.9,5.0,1.0
16425,4.1,30,-13.6,-6.9,5.0,1.0
17825,0.4,66,-13.6,-6.9,5.0,1.0
16310,1.4,50,-13.6,-6.9,5.0,0.98
16310,1.4,470,-13.6,-6.9,5.0,0.8638297872340426
14015,2.6,103,-13.6,-6.9,5.0,1.0
21000,3.1,64,-13.6,-6.9,5.0,1.0
16310,1.4,120,-13.6,-6.9,5.0,1.0
16310,1.4,363,-13.6,-6.9,5.0,0.9944903581267218
14075,1.7,60,-13.6,-6.9,5.0,0.9833333333333333
10140,3.4,45,-13.6,-6.9,5.0,1.0
7790,1.4,72,-13.6,-6.9,5.0,1.0
29180,2.8,27,-13.6,-6.9,5.0,0.8148148148148148
28345,1.4,35,-13.6,-6.9,5.0,0.9714285714285714
25640,9.6,106,-13.6,-6.9,5.0,1.009433962264151
18500,1.5,40,-13.6,-6.9,5.0,0.975
29180,2.8,25,-13.6,-6.9,5.0,0.92
20635,4.6,62,-13.6,-6.9,5.0,1.0
29180,2.8,50,-13.6,-6.9,5.0,0.98
32790,4.6,53,-13.6,-6.9,5.0,1.0
24775,7.4,51,-13.6,-6.9,5.0,0.9803921568627451
7790,1.4,1466,-7.6,2.6,5.0,0.8888130968622101
34635,3.7,124,-7.6,2.6,5.0,1.0
29180,2.8,76,-7.6,2.6,5.0,0.8421052631578947
27870,7.4,362,-7.6,2.6,5.0,0.8729281767955801
34650,14.9,28,-7.6,2.6,5.0,0.8928571428571429
26550,9.6,460,-7.6,2.6,5.0,0.9434782608695652
21000,3.1,171,-7.6,2.6,5.0,1.0
16310,1.4,90,-7.6,2.6,5.0,1.211111111111111
16615,3.1,89,-7.6,2.6,5.0,1.0
16310,1.4,512,-7.6,2.6,5.0,0.990234375
43365,7.6,42,-7.6,2.6,5.0,0.8809523809523809
18500,1.5,181,-7.6,2.6,5.0,0.9558011049723757
21075,2.2,56,-7.6,2.6,5.0,1.0
28345,1.4,124,-7.6,2.6,5.0,0.9758064516129032
20840,2.6,95,-7.6,2.6,5.0,1.0
16310,1.4,51,-7.6,2.6,5.0,1.0
43365,7.6,50,-7.6,2.6,5.0,0.98
17955,7.3,40,-7.6,2.6,5.0,1.0
15005,2.9,33,-7.6,2.6,5.0,0.9696969696969697
17825,0.4,16,-7.6,2.6,5.0,0.875
28345,1.4,63,-7.6,2.6,5.0,0.9682539682539683
28345,1.4,45,-7.6,2.6,5.0,1.0
14685,5.9,70,-7.6,2.6,5.0,1.0
10010,0.6,100,-7.6,2.6,5.0,0.99
17050,3.6,90,-7.6,2.6,5.0,1.0
34365,3.7,30,-7.6,2.6,5.0,1.0
17050,3.6,377,-7.6,2.6,5.0,0.9655172413793104
21000,3.1,88,-7.6,2.6,5.0,0.9431818181818182
9855,1.5,45,-7.6,2.6,5.0,1.0
11565,1.7,40,-7.6,2.6,5.0,1.0
13985,1.7,91,-7.6,2.6,5.0,0.967032967032967
13735,1.4,12,-7.6,2.6,5.0,1.0
25640,9.6,22,-7.6,2.6,5.0,1.0
26550,6.9,40,-7.6,2.6,5.0,1.0
28345,1.4,44,-7.6,2.6,5.0,1.0
16425,4.1,30,-7.6,2.6,5.0,1.0
17825,0.4,66,-7.6,2.6,5.0,1.0
16310,1.4,50,-7.6,2.6,5.0,0.96
16310,1.4,470,-7.6,2.6,5.0,0.8659574468085106
14015,2.6,103,-7.6,2.6,5.0,1.0
21000,3.1,64,-7.6,2.6,5.0,1.0
16310,1.4,120,-7.6,2.6,5.0,1.0
16310,1.4,363,-7.6,2.6,5.0,0.9944903581267218
14075,1.7,60,-7.6,2.6,5.0,1.0
10140,3.4,45,-7.6,2.6,5.0,1.0
7790,1.4,72,-7.6,2.6,5.0,1.0
29180,2.8,27,-7.6,2.6,5.0,0.8148148148148148
28345,1.4,35,-7.6,2.6,5.0,1.0
25640,9.6,106,-7.6,2.6,5.0,1.009433962264151
18500,1.5,40,-7.6,2.6,5.0,1.0
29180,2.8,25,-7.6,2.6,5.0,0.92
20635,4.6,62,-7.6,2.6,5.0,1.0
29180,2.8,50,-7.6,2.6,5.0,1.0
32790,4.6,53,-7.6,2.6,5.0,0.9811320754716981
24775,7.4,51,-7.6,2.6,5.0,0.9803921568627451
7790,1.4,1466,-10.4,1.3,5.0,0.8854024556616644
34635,3.7,124,-10.4,1.3,5.0,0.967741935483871
29180,2.8,76,-10.4,1.3,5.0,0.8421052631578947
27870,7.4,362,-10.4,1.3,5.0,0.8646408839779005
34650,14.9,28,-10.4,1.3,5.0,0.8928571428571429
26550,9.6,460,-10.4,1.3,5.0,0.9434782608695652
21000,3.1,171,-10.4,1.3,5.0,1.0
16310,1.4,90,-10.4,1.3,5.0,1.211111111111111
16615,3.1,89,-10.4,1.3,5.0,1.0
16310,1.4,512,-10.4,1.3,5.0,0.994140625
43365,7.6,42,-10.4,1.3,5.0,0.8809523809523809
18500,1.5,181,-10.4,1.3,5.0,0.9723756906077348
21075,2.2,56,-10.4,1.3,5.0,1.0
28345,1.4,124,-10.4,1.3,5.0,0.9838709677419355
20840,2.6,95,-10.4,1.3,5.0,1.0
16310,1.4,51,-10.4,1.3,5.0,1.0
